kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{dqd(II)V 0.0, lineNumber=1415, susp=1.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{decompose()V 0.0, lineNumber=239, susp=0.02777777777777779]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{decompose()V 0.0, lineNumber=238, susp=0.02777777777777779]
kali-susp:Candidate [className=org.apache.commons.math.linear.EigenDecompositionImpl, methodName=org.apache.commons.math.linear.EigenDecompositionImpl{decompose()V 0.0, lineNumber=237, susp=0.02777777777777779]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{subtract(Lorg/apache/commons/math/linear/ArrayRealVector;)Lorg/apache/commons/math/linear/ArrayRealVector; 0.0, lineNumber=299, susp=0.027027027027026973]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{subtract([D)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=288, susp=0.027027027027026973]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{subtract([D)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=286, susp=0.027027027027026973]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{subtract([D)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=285, susp=0.027027027027026973]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{subtract([D)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=284, susp=0.027027027027026973]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{subtract([D)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=283, susp=0.027027027027026973]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{subtract(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=269, susp=0.027027027027026973]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaQ(DDDI)D 0.0, lineNumber=267, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaQ(DDDI)D 0.0, lineNumber=240, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{checkPositive([D)V 0.0, lineNumber=374, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{checkPositive([D)V 0.0, lineNumber=373, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=99, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=91, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=90, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=89, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=85, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=84, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=83, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=81, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=80, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=79, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=78, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=77, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=76, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=75, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=71, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{chiSquare([D[J)D 0.0, lineNumber=66, susp=0.02631578947368418]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=189, susp=0.025000000000000022]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=186, susp=0.025000000000000022]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=184, susp=0.025000000000000022]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=181, susp=0.025000000000000022]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=180, susp=0.025000000000000022]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=178, susp=0.025000000000000022]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=177, susp=0.025000000000000022]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=176, susp=0.025000000000000022]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=175, susp=0.025000000000000022]
kali-susp:Candidate [className=org.apache.commons.math.distribution.GammaDistributionImpl, methodName=org.apache.commons.math.distribution.GammaDistributionImpl{setAlpha(D)V 0.0, lineNumber=118, susp=0.024390243902439046]
kali-susp:Candidate [className=org.apache.commons.math.distribution.GammaDistributionImpl, methodName=org.apache.commons.math.distribution.GammaDistributionImpl{setAlpha(D)V 0.0, lineNumber=113, susp=0.024390243902439046]
kali-susp:Candidate [className=org.apache.commons.math.random.RandomDataImpl, methodName=org.apache.commons.math.random.RandomDataImpl{getRan()Lorg/apache/commons/math/random/RandomGenerator; 0.0, lineNumber=521, susp=0.024390243902439046]
kali-susp:Candidate [className=org.apache.commons.math.random.RandomDataImpl, methodName=org.apache.commons.math.random.RandomDataImpl{getRan()Lorg/apache/commons/math/random/RandomGenerator; 0.0, lineNumber=520, susp=0.024390243902439046]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{checkNonNegative([J)V 0.0, lineNumber=390, susp=0.022727272727272707]
kali-susp:Candidate [className=org.apache.commons.math.stat.inference.ChiSquareTestImpl, methodName=org.apache.commons.math.stat.inference.ChiSquareTestImpl{checkNonNegative([J)V 0.0, lineNumber=389, susp=0.022727272727272707]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=169, susp=0.02083333333333337]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=167, susp=0.020000000000000018]
kali-susp:Candidate [className=org.apache.commons.math.linear.ArrayRealVector, methodName=org.apache.commons.math.linear.ArrayRealVector{checkVectorDimensions(I)V 0.0, lineNumber=1287, susp=0.01851851851851849]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=193, susp=0.018181818181818188]
kali-susp:Candidate [className=org.apache.commons.math.special.Gamma, methodName=org.apache.commons.math.special.Gamma{regularizedGammaP(DDDI)D 0.0, lineNumber=165, susp=0.018181818181818188]
kali-susp:Candidate [className=org.apache.commons.math.random.RandomDataImpl, methodName=org.apache.commons.math.random.RandomDataImpl{getRan()Lorg/apache/commons/math/random/RandomGenerator; 0.0, lineNumber=523, susp=0.018181818181818188]
kali-susp:Candidate [className=org.apache.commons.math.random.RandomDataImpl, methodName=org.apache.commons.math.random.RandomDataImpl{getRan()Lorg/apache/commons/math/random/RandomGenerator; 0.0, lineNumber=519, susp=0.018181818181818188]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=254, susp=0.016393442622950838]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=289, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=285, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=283, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=282, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=281, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=280, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=279, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=278, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=277, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=276, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=275, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=274, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=273, susp=0.01388888888888884]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiply(Lorg/apache/commons/math/linear/Array2DRowRealMatrix;)Lorg/apache/commons/math/linear/Array2DRowRealMatrix; 0.0, lineNumber=271, susp=0.01388888888888884]
