kali-susp:Candidate [className=org.apache.commons.math.optimization.direct.MultiDirectional, methodName=org.apache.commons.math.optimization.direct.MultiDirectional{evaluateNewSimplex([Lorg/apache/commons/math/optimization/RealPointValuePair;DLjava/util/Comparator;)Lorg/apache/commons/math/optimization/RealPointValuePair; 0.0, lineNumber=132, susp=0.5]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=401, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=372, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=421, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=392, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=363, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.Array2DRowRealMatrix, methodName=org.apache.commons.math.linear.Array2DRowRealMatrix{multiplyEntry(IID)V 0.0, lineNumber=393, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=720, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=717, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=715, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=714, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=713, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=712, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=711, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=705, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=704, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.AbstractRealMatrix, methodName=org.apache.commons.math.linear.AbstractRealMatrix{operate(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=703, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=438, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=435, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=434, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=433, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=430, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=429, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=428, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=427, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealMatrix;)Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=420, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=405, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=403, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=400, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=399, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=398, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=397, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve(Lorg/apache/commons/math/linear/RealVector;)Lorg/apache/commons/math/linear/RealVector; 0.0, lineNumber=391, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=376, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=374, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=371, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=370, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=369, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=368, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl$Solver{solve([D)[D 0.0, lineNumber=362, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getSolver()Lorg/apache/commons/math/linear/DecompositionSolver; 0.0, lineNumber=317, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getRank()I 0.0, lineNumber=308, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getRank()I 0.0, lineNumber=307, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getRank()I 0.0, lineNumber=306, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getRank()I 0.0, lineNumber=304, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getUT()Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=178, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getUT()Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=174, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.linear.SingularValueDecompositionImpl, methodName=org.apache.commons.math.linear.SingularValueDecompositionImpl{getUT()Lorg/apache/commons/math/linear/RealMatrix; 0.0, lineNumber=173, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.ode.sampling.AbstractStepInterpolator, methodName=org.apache.commons.math.ode.sampling.AbstractStepInterpolator{writeBaseExternal(Ljava/io/ObjectOutput;)V 0.0, lineNumber=401, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.ode.sampling.DummyStepInterpolator, methodName=org.apache.commons.math.ode.sampling.DummyStepInterpolator{readExternal(Ljava/io/ObjectInput;)V 0.0, lineNumber=123, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.ode.sampling.DummyStepInterpolator, methodName=org.apache.commons.math.ode.sampling.DummyStepInterpolator{readExternal(Ljava/io/ObjectInput;)V 0.0, lineNumber=120, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.ode.sampling.DummyStepInterpolator, methodName=org.apache.commons.math.ode.sampling.DummyStepInterpolator{writeExternal(Ljava/io/ObjectOutput;)V 0.0, lineNumber=108, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getQ3()D 0.0, lineNumber=526, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getQ2()D 0.0, lineNumber=519, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getQ1()D 0.0, lineNumber=512, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getQ0()D 0.0, lineNumber=505, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=802, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=784, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=766, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=748, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=730, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=712, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=694, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=676, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=658, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=640, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=622, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngles(Lorg/apache/commons/math/geometry/RotationOrder;)[D 0.0, lineNumber=604, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{getAngle()D 0.0, lineNumber=551, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{revert()Lorg/apache/commons/math/geometry/Rotation; 0.0, lineNumber=498, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{orthogonalizeMatrix([[DD)[[D 0.0, lineNumber=1019, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{orthogonalizeMatrix([[DD)[[D 0.0, lineNumber=1014, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{orthogonalizeMatrix([[DD)[[D 0.0, lineNumber=1013, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{orthogonalizeMatrix([[DD)[[D 0.0, lineNumber=1012, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{orthogonalizeMatrix([[DD)[[D 0.0, lineNumber=1011, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{orthogonalizeMatrix([[DD)[[D 0.0, lineNumber=1010, susp=0.0]
kali-susp:Candidate [className=org.apache.commons.math.geometry.Rotation, methodName=org.apache.commons.math.geometry.Rotation{orthogonalizeMatrix([[DD)[[D 0.0, lineNumber=1009, susp=0.0]
